fragment_smiles,COMPOUND_ID,SMILES,FFV_true,ffv_pred,residual,fragment_attr,FFV_confidence,ordinal_level,abs_err
Cl,1292415850,*CCCCCCC(*)=C(*)Cl,0.40438433,0.383487069606781,-0.02089726039321904,0.0005921304225921,high,A,0.02089726039321904
O,1763751155,*CCOCCOCCOCCOCCOCCOC(=O)c1cccc(C(=O)O*)c1*,0.34081676,0.3655851364135742,0.02476837641357421,0.0009357392787933,high,A,0.02476837641357421
CC1=CC=C(O)C=C1,35399593,*N=P(*)(Oc1ccc(C)cc1)Oc1ccc(C)cc1*,0.39264145,0.3730918824672699,-0.019549567532730128,0.0091768980026245,high,A,0.019549567532730128
CC1=CC(C)=C(N)C=C1N,2147438577,*Cc1cc(Cc2cc(C)c(N)cc2N)c(N*)cc1N*,0.35659354,0.3631930828094482,0.006599542809448189,0.0001953840255737,high,A,0.006599542809448189
C1=CC=C(C=C1)C1=CC=CC=C1,1205044664,*Nc1ccc(C2(c3ccc(N*)c(*)c3C)c3ccccc3-c3ccccc32)c(C)c1,0.37196959,0.3658155500888824,-0.006154039911117626,0.0014376103878021,high,A,0.006154039911117626
C1=CC=CC=C1,1670434070,*c1cc(-c2ccccc2)c2cc(-c3ccc4nc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(*)c(*)c8)cc7)cc6)cc5)cc(-c5ccccc5)c4c3)ccc2n1,0.40260098,0.3872697591781616,-0.01533122082183841,-0.0018737077713012,high,A,0.01533122082183841
C=C(/C(C)=C/C=C/C)C1=CC=CC=C1C,2058722180,*Nc1ccc2c(c1)C(/C(C)=C/C(=C)C(=C)c1ccccc1)(C(/C=C(\C)C(=C)c1ccccc1C)=C/C)c1cc(N*)ccc1-2,0.359086085,0.3658484041690826,0.006762319169082598,0.0014508545398712,high,A,0.006762319169082598
C1=CC=CC=C1,1121754299,*Nc1cc(-c2ccccc2)c(-c2ccccc2N*)cc1-c1ccccc1*,0.35590858,0.3662740409374237,0.010365460937423743,0.000730675458908,high,A,0.010365460937423743
C(C1=CC=CC=C1)C=CCC1=CC=CC=C1,2105342564,*Nc1cccc([C@]2(c3ccccc3)C(c3cccc(N*)c3*)=C(c3ccccc3)C=C[C@H]2c2ccccc2)c1,0.37740484,0.3677549481391907,-0.009649891860809334,0.0020251989364624,high,A,0.009649891860809334
CCCCCCCCCCCCO,1464421877,*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1-c1ccccc1*,0.38150674,0.3580471873283386,-0.023459552671661388,-0.0075455904006958,high,A,0.023459552671661388
CC(=O)OC(C)C,2066192425,*CC(C)OC(=O)C(*)(C*)CC(=O)OC(C)C,0.37215507,0.3629462003707885,-0.009208869629211469,-0.0026166260242462,high,A,0.009208869629211469
CCCCCCCCO,447614903,*C=Cc1cc(OCCCCCCCC)c(*)cc1OC*,0.38882132,0.3685291826725006,-0.020292137327499404,-0.0031868875026702,high,A,0.020292137327499404
CC1=CC=CC=C1C,344065840,*c1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1*,0.37439693,0.3808891594409943,0.006492229440994257,0.0015327990055084,high,A,0.006492229440994257
NC1=CC=C(C=C1)C1=CC=C(N)C=C1,1977447931,*Nc1cccc(C2(c3cccc(N*)c3*)c3cc(N)ccc3-c3ccc(N)cc32)c1,0.36514594,0.3657352805137634,0.0005893405137634145,0.0016899347305297,high,A,0.0005893405137634145
C1=CC=CC=C1,2147438980,*Oc1cccc(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C(=O)Nc4cccc(Oc5ccc(P(=O)(c6ccccc6)c6ccc(*)cc6)cc5)c4)cc3)cc2)c1*,0.36861977,0.3752440571784973,0.006624287178497279,0.0025969326496124,high,A,0.006624287178497279
CCCCCCOC=O,18227797,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCC)cc1*,0.35827772,0.3662237167358398,0.007945996735839789,-0.0023418605327606,high,A,0.007945996735839789
C1=CC2=CC=C3C=CC=CC3=C2C=C1,2147438781,*Nc1cccc2ccc3cccc(N*)c3c12,0.34248529,0.3659925043582916,0.023507214358291617,0.0099377453327178,high,A,0.023507214358291617
C1=CC=C(C=C1)C1=CC=CC=C1,1263773798,*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCCCC(*)=O)cc3)c3ccccc3-c3ccccc32)cc1*,0.36830388,0.3644227206707001,-0.003881159329299888,-0.0060518264770507,high,A,0.003881159329299888
CC,599659861,*O[Si](C)(C)COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(=O)OC[Si](*)(C)C)cc7)cc6)cc5)C4=O)cc3)cc2)cc1*,0.3667682,0.3679667532444,0.0011985532443999913,-9.371042251586914e-05,high,A,0.0011985532443999913
CCOCCOCCOC=O,76990549,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1*,0.35064415,0.3622533857822418,0.011609235782241822,-0.0063121855258941,high,A,0.011609235782241822
C1=COC=C1,822757140,*CNC(=O)OC(c1ccco1)C(OC(=O)NCc1ccc(C(C)(C)c2ccc(*)o2)o1)c1ccco1,0.35185553,0.3676289498805999,0.01577341988059988,0.0020457565784454,high,A,0.01577341988059988
NC1=CC=C(C=C1)C1=CC=C(N)C=C1,1754909012,*Nc1ccc(C2(c3ccc(N*)c(*)c3)c3cc(N)ccc3-c3ccc(N)cc32)cc1,0.3802377249999999,0.3657352864742279,-0.014502438525771988,0.0016899406909942,high,A,0.014502438525771988
CC(=O)O,2147438421,*CC(COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(O*)c(Cl)c2)cc1Cl)OC(C)=O,0.36697598,0.372741836309433,0.005765856309432993,-0.0002526700496673,high,A,0.005765856309432993
CC(=O)OC1CCCCC1,1696944079,*CC(*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1*,0.39639923,0.3711169719696044,-0.025282258030395577,0.0009864628314971,high,A,0.025282258030395577
CCCC,968537124,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CC2CCC1C2*,0.3689794,0.3630925476551055,-0.0058868523448945,-0.00461345911026,high,A,0.0058868523448945
CCCCC1=CC=C(C=CC2=CC=C(CCCC)C=C2)C=C1,2045712230,*Nc1ccc2cccc3c2c1C(c1ccc(CCCC)cc1)=C(c1ccc(CCCC)cc1)[C@H]3N*,0.3682026,0.3686806380748749,0.000478038074874898,-0.0005461871623992,high,A,0.000478038074874898
C1=CC=CC=C1,1053689640,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,0.39510719,0.3795155107975006,-0.015591679202499376,0.0017147839069366,high,A,0.015591679202499376
CCCCCCCCOC=O,1161122757,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1*,0.34547985,0.3682005345821381,0.022720684582138106,-0.0035189628601074,high,A,0.022720684582138106
O,1220722345,*COc1ccccc1C(=O)OC(*)C*,0.33690183,0.3610185742378234,0.024116744237823395,0.0012091040611267,high,A,0.024116744237823395
CCCC,102315862,*OP(=O)(Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1)OC1CCCCC1*,0.36199402,0.3662098705768585,0.004215850576858471,-0.0009776830673217,high,A,0.004215850576858471
C1=CC=C2C(=C1)[C@@H]1CC[C@H]2C2=CC=CC=C21,4834929,*Nc1ccc2c(c1)[C@H]1CC[C@@H]2c2cc(N*)ccc21,0.36594162,0.3616000473499298,-0.004341572650070236,0.005545288324356,high,A,0.004341572650070236
C1=CC=C2C(=C1)C1C3=CC=CC=C3C2C2=CC=CC=C21,1853589021,*Nc1ccc2c(c1)[C@@]1(C)c3ccc(N)cc3[C@]2(C)c2cc(N*)ccc21,0.3829945,0.363467937707901,-0.019526562292099037,0.003908747434616,high,A,0.019526562292099037
CCCCCCCCOC(C)=O,1448332716,*CCCCCCCCOC(=O)C(*)(C*)CC(=O)OCCCCCCCC,0.38613046,0.3663068771362304,-0.019823582863769618,-0.0026527941226959,high,A,0.019823582863769618
O,815588093,*CCCCCCNC(=O)c1ccc(C(=O)N*)cc1*,0.3376709,0.3587202787399292,0.02104937873992918,-0.0016665279865264,high,A,0.02104937873992918
O,899991188,*CCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,0.37055224,0.3606512606143951,-0.009900979385604858,0.0028650999069213,high,A,0.009900979385604858
CC1=C(C)C(C[C@H](CC)CCCC)(C[C@H](CC)CCCC)C2=CC(N)=C(N)C=C12,836390884,*Nc1cc2c(cc1N*)C(C[C@H](CC)CCCC)(C[C@H](CC)CCCC)c1cc(N)c(N)cc1-2,0.35441352,0.3649752140045166,0.01056169400451662,0.0016334295272827,high,A,0.01056169400451662
COCCOCCOCCOCCOCC1=CC=C2C=CC3=CC=CC4=CC=C1C2=C34,1956029718,*CCCCCCCCCCCCCCCCCCCCC(*)COCCOCCOCCOCCOCc1ccc2ccc3cccc4ccc1c2c34,0.37669905,0.3669981896877289,-0.009700860312271076,-0.0047800719738006,high,A,0.009700860312271076
CO,1305829895,*CCCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,0.3476494,0.359271627664566,0.011622227664565998,-0.0036803066730499,high,A,0.011622227664565998
C1=CC=C2CC3=CC=CC=C3CC2=C1,2147438685,*Nc1ccc(C2(c3ccc(N*)c(*)c3)c3ccccc3Cc3ccccc32)cc1,0.36815633,0.3655181884765625,-0.0026381415234374983,0.00054891705513,high,A,0.0026381415234374983
C1=CC=CC=C1,1333183317,*Oc1ccc(C(C)=Nc2ccc(N=C(C)c3ccc(Oc4ccc(C(c5ccccc5)(c5ccccc5)c5ccc(*)cc5)cc4)cc3)cc2)cc1*,0.38978483,0.3743765234947204,-0.015408306505279634,0.0032675683498382,high,A,0.015408306505279634
C[C@H](C)C[C@H](C)C,860122882,*Nc1ccc([C@@]23C[C@@H]4C[C@@H](C[C@@](N*)(C4)C2)C3)cc1*,0.34323604,0.3663998186588287,0.023163778658828682,-0.0024825930595397,high,A,0.023163778658828682
CCCCCC,2044694871,*CC(CCCCCC)C(CCCCCC)COC(=O)c1ccc(C(=O)O*)cc1*,0.37457172,0.3721118211746216,-0.0024598988253783927,-0.0010779082775115,high,A,0.0024598988253783927
O,151905187,*CCOCCOCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O*,0.33926085,0.3641696393489838,0.024908789348983773,0.0013801336288452,high,A,0.024908789348983773
C1=CC=CC=C1,329116469,*c1nnc(-c2ccc(Oc3ccc(C=Cc4ccc(Oc5ccc(*)c6ccccc56)cc4)cc3)c3ccccc23)o1,0.38851942,0.3758181154727936,-0.012701304527206414,0.0010430455207824,high,A,0.012701304527206414
OC1=CC=CC=C1,1453979051,*Nc1cc(Oc2ccccc2)c(N*)c2c1C(=O)c1c(N)c(Oc3ccccc3)cc(N)c1C2=O,0.34012349,0.3673795044422149,0.027256014442214926,-0.0005339860916137,high,A,0.027256014442214926
CCC,152393943,*Nc1ccc(C(CCC)(c2ccc(N)cc2)c2ccc(N*)c(*)c2)cc1,0.36407339,0.3638663351535797,-0.00020705484642030703,-0.0015801131725311,high,A,0.00020705484642030703
FC(F)F,503797851,*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C(C)(C)c5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(c9ccc(*)cc9)(C(F)(F)F)C(F)(F)F)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1*,0.36856171,0.368762332201004,0.0002006222010040304,-0.0010173857212066,high,A,0.0002006222010040304
C,1675542774,*CCC(C)(C)C(*)(C)C*,0.38272137,0.3647282958030701,-0.017993074196929915,-0.0004759013652801,high,A,0.017993074196929915
CC1=CC=CC=C1,1301620481,*Nc1ccc2c(c1)C(c1ccc(C)cc1)(c1ccc(C)cc1)c1cc(N*)ccc1-2,0.38337526,0.3646989941596985,-0.01867626584030152,0.0008945643901824,high,A,0.01867626584030152
COC=O,559219019,*COC(=O)C(*)C(C(=O)OC)C(C*)OCC(C)C,0.36220084,0.3634366035461426,0.0012357635461425764,-0.0007655024528503,high,A,0.0012357635461425764
C1=CC=CC=C1,900377151,*Nc1ccc(/C(=C(/c2ccccc2)c2ccc(N*)c(*)c2)c2ccccc2)cc1,0.3773241,0.3676871836185455,-0.009636916381454474,0.0038578569889068,high,A,0.009636916381454474
C1=CC=CC=C1,165064963,*Nc1c(CC)cc(Cc2cc(CC)c(N*)c3ccccc23)c2ccccc12,0.36700436,0.3657649457454681,-0.0012394142545318898,0.0013773322105407,high,A,0.0012394142545318898
C,1016001230,*CN(C)P(*)(=N*)N(C)C,0.38583819,0.363350510597229,-0.02248767940277102,0.0016260802745819,high,A,0.02248767940277102
CC1CCCC1,1089600845,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCCCCCCCCCC9)cc8)cc7C6=O)cc5)cc4)CC4CCC3C4)cc2)cc1*,0.38133865,0.3605321228504181,-0.02080652714958192,-0.0058720588684082,high,A,0.02080652714958192
C1=CC=C(C=C1)C1=CC=CC=C1,2147438453,*CCCC1(CCCNC(=O)CCC2(CCC(=O)N*)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21,0.35305757,0.3596907019615173,0.0066331319615173245,-0.0001690447330474,high,A,0.0066331319615173245
O,1835012454,*COC(=O)C(*)(C*)CCCCCCCC,0.38929213,0.3657648742198944,-0.023527255780105616,0.0027794659137725,high,A,0.023527255780105616
C1=CC=CC=C1,247440971,*NCc1cccc(-c2cccc(C/C=C(/c3ccccc3)c3cc4c(cc3N*)C(C)(C)c3ccccc3-4)c2)c1*,0.36399382,0.3646776378154754,0.0006838178154753849,-0.0005959749221801,high,A,0.0006838178154753849
C1=CC=CC=C1,1791321384,*Nc1ccc([C@]2(c3ccccc3C)C=C[C@](N*)(c3ccccc3)C=C2)cc1*,0.35212894,0.3641601383686065,0.0120311983686065,-0.0015510559082031,high,A,0.0120311983686065
NC1=CC=CC=C1,1132377613,*NC1=CC=C(C(c2ccc(N)cc2)(c2ccc(N)cc2)c2ccc(N*)cc2)CC1*,0.35797409,0.3635072827339172,0.005533192733917169,0.0031730949878692,high,A,0.005533192733917169
NC1=CC=CC=C1,1588401171,*Nc1ccc(C(CCC(c2ccc(N)cc2)c2ccc(N*)c(*)c2)c2ccc(N)cc2)cc1,0.35794575,0.3645062029361725,0.006560452936172467,0.0003508567810058,high,A,0.006560452936172467
CCCCCC,2102097019,*Nc1ccc([C@H](CCCCCC)c2ccc(CCc3ccc([C@@H](CCCCCC)c4ccc(N*)c(*)c4)cc3)cc2)cc1,0.36359418,0.3639103829860687,0.00031620298606871433,0.0016719222068786,high,A,0.00031620298606871433
CCCC,2147438903,*Oc1ccc(C(CCCC)(CCCC)c2ccc(OC(*)=O)cc2)cc1*,0.38524755,0.373095840215683,-0.01215170978431701,0.0030902028083801,high,A,0.01215170978431701
C,156526173,*CC(*)(C)C(=O)OCCCCCCCCCCn1c2ccccc2c2cc(C=CC3=C(C#N)C(=C(C#N)C#N)OC3(C)C)ccc21,0.37456116,0.3616968631744385,-0.012864296825561505,-0.0002831041812896,high,A,0.012864296825561505
FC(F)F,656702107,*Oc1ccc(P(C)(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1*,0.37833818,0.3687465012073517,-0.009591678792648328,0.0004070401191711,high,A,0.009591678792648328
O=CO,228476998,*c1ccc(C(C#N)(C(=O)O)C(*)(C#N)C(=O)O)cc1*,0.35362996,0.3747370660305023,0.021107106030502254,0.0010015606880187,high,A,0.021107106030502254
CCO,1851842760,*COC(=O)C(*)C(C(=O)OC)C(C*)OCC,0.35037859,0.3643544971942901,0.013975907194290094,-0.0006339013576507,high,A,0.013975907194290094
CC(C)C,134957671,*OC(=O)C(CC(C)C)NC(=O)CCCCC(=O)NC(CC(C)C)C(=O)OC1COC2C(*)COC12*,0.34245153,0.3662740051746368,0.023822475174636815,-0.0004437148571014,high,A,0.023822475174636815
C,345530183,*CC(C)(C)C1C(=O)N(CCCC)C(=O)C1*,0.35157211,0.3734333395957946,0.021861229595794618,-0.0008022129535675,high,A,0.021861229595794618
CC1=CC=CC=C1,1249625777,*CCCNC(=O)CNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NCC(=O)NCCCOCCOCCO*)C(C)C)C(C)C*,0.34386538,0.3573502898216247,0.013484909821624702,0.0002993285655975,high,A,0.013484909821624702
FC1=CC=CC=C1,982011392,*Oc1ccc(C(=Cc2cc(OC)c(C=C(c3ccc(*)cc3)c3ccc(F)cc3)cc2OC)c2ccc(F)cc2)cc1*,0.38359708,0.3695403814315796,-0.0140566985684204,0.0013582289218902,high,A,0.0140566985684204
CC1=CC=CC=C1,961272139,*Nc1ccc(C2=C(c3ccccc3)/C(=C/c3ccccc3)[C@@H](N*)/C(=C/c3ccccc3)C2)cc1*,0.38000782,0.3664055049419403,-0.0136023150580597,-0.0027674496173858,high,A,0.0136023150580597
O=P1OC2=CC=CC=C2C2=CC=CC=C21,1207045788,*Nc1ccc(C(c2ccc(NC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1*,0.37321457,0.3648410081863403,-0.008373561813659725,-0.0139597654342651,high,A,0.008373561813659725
C1=CC=CC=C1,1788446474,*OC(=O)c1cccc(C(=O)Oc2ccc3c(c2)Oc2cc(*)ccc2C32OC(=O)c3ccccc32)c1*,0.35989808,0.3682534575462341,0.00835537754623411,0.00634486079216,high,A,0.00835537754623411
FC(F)F,252836035,*c1nnc(-c2ccc(Oc3cccc4c(NC(=O)c5ccc(C(c6ccc(C(=O)Nc7cccc8c(Oc9ccc(*)c(*)c9)cccc78)cc6)(C(F)(F)F)C(F)(F)F)cc5)cccc34)cc2)o1,0.37104971,0.3667375326156616,-0.004312177384338367,-0.0026709139347076,high,A,0.004312177384338367
CC=CC,1658493417,*Nc1ccc([C@H]2C3=CC=CCC3=C(c3ccc(N*)c(*)c3)c3ccccc32)cc1,0.36999408,0.3637295186519623,-0.006264561348037712,-0.0004450023174285,high,A,0.006264561348037712
C,29928066,*CC(*)(C)C(=O)OCCn1c2ccccc2c2ccccc21,0.35181885,0.3755711555480957,0.02375230554809571,-0.0001608550548553,high,A,0.02375230554809571
O,667840086,*CCCCCCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,0.35533448,0.3669847667217255,0.011650286721725467,0.0014745354652404,high,A,0.011650286721725467
CC1CCCC(C)C1,764326592,*C=CCC(C*)(C(=O)OC12CC3CC(CC(C3)C1)C2)C(=O)OC12CC3CC(CC(C3)C1*)C2,0.379025,0.3714959621429443,-0.00752903785705572,0.0024233162403106,high,A,0.00752903785705572
C1=CC=CC=C1,1694201985,*c1ccc(Oc2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(Oc6ccc(-c7nc8ccccc8nc7*)cc6)cc5)cc4)cc3)cc2)cc1*,0.38425793,0.3689237654209137,-0.015334164579086318,0.0035777628421783,high,A,0.015334164579086318
NC1=CC=CC=C1,91029862,*c1ccc(Oc2ccc(-c3cc(-c4cccc(-c5cc(*)c6ccccc6n5)c4)nc4ccccc34)cc2)cc1*,0.40199506,0.3820112586021423,-0.019983801397857714,0.0024070024490356,high,A,0.019983801397857714
FC(F)F,208376671,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)c6c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c56)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1*,0.40028133,0.3819939494132995,-0.018287380586700486,0.002368688583374,high,A,0.018287380586700486
C1=CC=CC=C1,712424232,*c1ncnc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,0.38355919,0.3692833125591278,-0.01427587744087222,-0.0024697005748748,high,A,0.01427587744087222
CC(=O)OC(C)C,1783173657,*CC(*)(CC(=O)OC(C)C)C(=O)OC12CC3CC(CC(C3)C1*)C2,0.39313368,0.3665337026119232,-0.02659997738807679,-0.0010307133197784,high,A,0.02659997738807679
N#CCC#N,2147438961,*Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3cccc(C(Nc4ccc(*)cc4)=C(C#N)C#N)c3)cc2)cc1*,0.39273786,0.3709358930587768,-0.021801966941223216,-0.0001474738121032,high,A,0.021801966941223216
O,898827717,*C/C=C\COC(=O)CCCCCCCCC(=O)O*,0.35027613,0.3743266761302948,0.02405054613029478,0.0007424473762512,high,A,0.02405054613029478
C1=CC=CC=C1,1828973221,*c1cccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5ccc(P(=O)(c6ccccc6)c6ccc(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c2)c1*,0.35364817,0.3644461929798126,0.010798022979812638,-0.0061383545398712,high,A,0.010798022979812638
C1=CC2=C(C=C1)CCCC2,1572814745,*NC1=C(c2c(N*)ccc3c2CCCC3)[C@H]2CCCC[C@H]2C=C1*,0.36912749,0.3666642367839813,-0.0024632532160187015,0.002172827720642,high,A,0.0024632532160187015
O=CCCl,1142382691,*c1ccc(Cc2ccc(N3C(=O)C(Cl)=C(Oc4ccc(C(c5ccc(OC6=C(Cl)C(=O)N(*)C6=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)C3=O)cc2)cc1*,0.36436728,0.3762269914150238,0.011859711415023788,0.0027508795261383,high,A,0.011859711415023788
C1=CC=CC=C1,102464376,*Nc1ccc(CCc2c3ccccc3c(-c3c4ccccc4c(/C=C/c4ccc(N*)c(*)c4)c4ccccc34)c3ccccc23)cc1,0.36999333,0.3675620019435882,-0.00243132805641183,-0.0016995847225189,high,A,0.00243132805641183
C1=CC=CC=C1,1997665708,*Nc1ccc2c(c1)[C@]1(c3ccccc3-2)c2ccccc2-c2ccc(N*)c(-c3ccccc3)c21,0.377512415,0.3656910598278046,-0.011821355172195402,0.0005769371986389,high,A,0.011821355172195402
C,41977066,*CC(*)(C)C(=O)NC(=O)Oc1c(Br)cc(S(=O)(=O)c2cc(Br)c(O)c(Br)c2)cc1Br,0.37549639,0.367815101146698,-0.007681288853301993,-8.875131607055664e-06,high,A,0.007681288853301993
CC1CCCC1,842167683,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CC4CCC3C4)cc2)cc1*,0.38120517,0.3697008311748505,-0.011504338825149507,1.582503318786621e-05,high,A,0.011504338825149507
NC1=CC=CC=C1,1706553936,*Nc1ccc(C(C)(CC([C@H]2CC[C@H](N)CC2)[C@H]2CC[C@H](N*)CC2)c2ccc(N)cc2)cc1*,0.35832784,0.3659215033054351,0.007593663305435094,0.0005128741264343,high,A,0.007593663305435094
CCC,937233675,*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)OC3C(C)(C)C(OC(*)=O)C3(C)C)cc2)cc1*,0.36891791,0.3656511723995209,-0.0032667376004791304,-0.0005255341529846,high,A,0.0032667376004791304
O,494602606,*CCCCCCCNC(=O)CCCCC(=O)N*,0.3410138,0.3654027938842773,0.024388993884277343,0.0015114665031433,high,A,0.024388993884277343
CCC,760704855,*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1*,0.35986074,0.3737127661705017,0.013852026170501686,-0.0003941416740417,high,A,0.013852026170501686
CC=O,466488035,*c1ccc(Oc2c(C)cc(C(c3cccnc3)c3cc(C)c(Oc4ccc(N5C(=O)CC(Nc6cccc(NC7CC(=O)N(*)C7=O)c6)C5=O)cc4)c(C)c3)cc2C)cc1*,0.3838921,0.3673486769199371,-0.016543423080062902,0.0023378849029541,high,A,0.016543423080062902
C1=CC=CC=C1,559980070,*Oc1ccc(Oc2ccc(C(=Nc3ccc(N=C(c4ccccc4)c4ccc(*)cc4)cc3)c3ccccc3)cc2)cc1*,0.38545938,0.3715118110179901,-0.013947568982009939,0.0001418352127075,high,A,0.013947568982009939
C1=CC=CC=C1,2147438338,*C(=O)NNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C(=O)NNC(=O)c3cncc(*)c3)cc2)cc1*,0.36547823,0.3797422766685486,0.01426404666854858,-0.0007773995399475,high,A,0.01426404666854858
O,1744939463,*CCN(Cc1ccccc1)C(=O)S*,0.36007699,0.3700306951999664,0.009953705199966412,0.0036831736564636,high,A,0.009953705199966412
CC(C)CC(C)C,128211105,*Oc1ccc(C2(c3ccc(OC(=O)C45CC6CC(CC(C(*)=O)(C6)C4)C5)cc3)c3ccccc3-c3ccccc32)cc1*,0.38474727,0.3630846381187439,-0.021662631881256056,-0.0033173739910125,high,A,0.021662631881256056
CCC,2147438666,*Nc1ccc(C(CCC)(CCC)c2ccc(N*)c(*)c2)cc1,0.36239191,0.3632478296756744,0.0008559196756744436,0.0002545595169067,high,A,0.0008559196756744436
N,1954306622,*Nc1cc2c(c(N*)c1N)-c1ccccc1C21c2ccccc2-c2ccccc21,0.37629547,0.365022200345993,-0.011273269654007045,-9.195208549499512e-05,high,A,0.011273269654007045
CC1CCCC(C)C1,2147438843,*Oc1cc(OC(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(C(*)=O)cc6)cc5)CCC(C(C)(C)C)CC4)cc3)cc2)ccc1C12CC3CC(CC(C3)C1*)C2,0.38278757,0.3628917217254638,-0.01989584827453622,-0.0040388643741607,high,A,0.01989584827453622
O,828904716,*CCCCCCNC(=O)CCC(C)CC(=O)N*,0.33972833,0.3651411056518555,0.025412775651855457,0.0016453802585601,high,A,0.025412775651855457
C1=CC=C2C=CC=CC2=C1,953208758,*Nc1ccc(/C=C/c2c(-c3ccc4ccccc4c3)c(-c3ccc4ccccc4c3)c(N*)c(-c3ccc4ccccc4c3)c2-c2ccc3ccccc3c2)cc1*,0.36715532,0.3661332666873932,-0.0010220533126067965,-0.0024625837802886,high,A,0.0010220533126067965
C1=CC=CC=C1,1166758072,*CCOc1ccc(C2(c3ccc(OCCO[Si](O*)(c4ccccc4)c4ccccc4)cc3)c3ccccc3-c3ccccc32)cc1*,0.36865547,0.369344162940979,0.0006886929409790077,0.0011942148208618,high,A,0.0006886929409790077
C,538540896,*CC(C)(C)C1C(=O)N(c2ccccc2)C(=O)C1*,0.35392644,0.3663831651210785,0.012456725121078482,0.0005028367042541,high,A,0.012456725121078482
FC(F)F,2147438946,*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)c2)cc1*,0.35683545,0.3682873010635376,0.011451851063537577,-0.0037685632705688,high,A,0.011451851063537577
